sample_id,label,category,relative_path,original_path,extension
cv_00163,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00163.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\83816738.pdf,.pdf
cv_00164,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00164.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\17847636.pdf,.pdf
cv_00165,cv,ARTS,raw/cv/ARTS/cv_00165.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\14879257.pdf,.pdf
cv_00166,cv,BANKING,raw/cv/BANKING/cv_00166.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\71422121.pdf,.pdf
cv_00167,cv,APPAREL,raw/cv/APPAREL/cv_00167.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\13764840.pdf,.pdf
cv_00168,cv,AVIATION,raw/cv/AVIATION/cv_00168.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\20026169.pdf,.pdf
cv_00169,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00169.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\12315079.pdf,.pdf
cv_00170,cv,HR,raw/cv/HR/cv_00170.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\25676643.pdf,.pdf
cv_00171,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00171.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\12526702.pdf,.pdf
cv_00172,cv,BANKING,raw/cv/BANKING/cv_00172.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\74552449.pdf,.pdf
cv_00173,cv,FINANCE,raw/cv/FINANCE/cv_00173.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\74849878.pdf,.pdf
cv_00174,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00174.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\39237915.pdf,.pdf
cv_00175,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00175.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\18882984.pdf,.pdf
cv_00176,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00176.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\17025292.pdf,.pdf
cv_00177,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00177.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\21782152.pdf,.pdf
cv_00178,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00178.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\25813953.pdf,.pdf
cv_00179,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00179.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\20736486.pdf,.pdf
cv_00180,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00180.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\54067174.pdf,.pdf
cv_00181,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00181.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\21847415.pdf,.pdf
cv_00182,cv,SALES,raw/cv/SALES/cv_00182.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\39581020.pdf,.pdf
cv_00183,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00183.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\64471954.pdf,.pdf
cv_00184,cv,ARTS,raw/cv/ARTS/cv_00184.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\17857644.pdf,.pdf
cv_00185,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00185.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\14871762.pdf,.pdf
cv_00186,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00186.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\12890045.pdf,.pdf
cv_00187,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00187.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\17165107.pdf,.pdf
cv_00188,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00188.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\16533554.pdf,.pdf
cv_00189,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00189.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\65237556.pdf,.pdf
cv_00190,cv,CHEF,raw/cv/CHEF/cv_00190.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\32605413.pdf,.pdf
cv_00191,cv,HR,raw/cv/HR/cv_00191.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\26780935.pdf,.pdf
cv_00192,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00192.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\57002858.pdf,.pdf
cv_00193,cv,TEACHER,raw/cv/TEACHER/cv_00193.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\23939133.pdf,.pdf
cv_00194,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00194.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\27756469.pdf,.pdf
cv_00195,cv,AVIATION,raw/cv/AVIATION/cv_00195.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\38047274.pdf,.pdf
cv_00196,cv,CHEF,raw/cv/CHEF/cv_00196.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\22349169.pdf,.pdf
cv_00197,cv,TEACHER,raw/cv/TEACHER/cv_00197.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\62184086.pdf,.pdf
cv_00198,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00198.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\24294778.pdf,.pdf
cv_00199,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00199.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\27637576.pdf,.pdf
cv_00200,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00200.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\21807224.pdf,.pdf
cv_00201,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00201.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\16121387.pdf,.pdf
cv_00202,cv,APPAREL,raw/cv/APPAREL/cv_00202.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\16500168.pdf,.pdf
cv_00203,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00203.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\24977396.pdf,.pdf
cv_00204,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00204.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\63137898.pdf,.pdf
cv_00205,cv,CHEF,raw/cv/CHEF/cv_00205.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\12155206.pdf,.pdf
cv_00206,cv,HR,raw/cv/HR/cv_00206.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\18731098.pdf,.pdf
cv_00207,cv,SALES,raw/cv/SALES/cv_00207.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\10464113.pdf,.pdf
cv_00208,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00208.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\28831378.pdf,.pdf
cv_00209,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00209.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\24647794.pdf,.pdf
cv_00210,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00210.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\45475027.pdf,.pdf
cv_00211,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00211.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\19124258.pdf,.pdf
cv_00212,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00212.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\39875803.pdf,.pdf
cv_00213,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00213.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\14667659.pdf,.pdf
cv_00214,cv,SALES,raw/cv/SALES/cv_00214.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\27624540.pdf,.pdf
cv_00215,cv,AVIATION,raw/cv/AVIATION/cv_00215.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\24773845.pdf,.pdf
cv_00216,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00216.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\11020140.pdf,.pdf
cv_00217,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00217.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\29770086.pdf,.pdf
cv_00218,cv,TEACHER,raw/cv/TEACHER/cv_00218.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\69532425.pdf,.pdf
cv_00219,cv,APPAREL,raw/cv/APPAREL/cv_00219.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\19070271.pdf,.pdf
cv_00220,cv,CHEF,raw/cv/CHEF/cv_00220.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\14663897.pdf,.pdf
cv_00221,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00221.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\37391947.pdf,.pdf
cv_00222,cv,SALES,raw/cv/SALES/cv_00222.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\13812481.pdf,.pdf
cv_00223,cv,BANKING,raw/cv/BANKING/cv_00223.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\35483925.pdf,.pdf
cv_00224,cv,FINANCE,raw/cv/FINANCE/cv_00224.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\74512244.pdf,.pdf
cv_00225,cv,DESIGNER,raw/cv/DESIGNER/cv_00225.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\24655918.pdf,.pdf
cv_00226,cv,BANKING,raw/cv/BANKING/cv_00226.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\17818707.pdf,.pdf
cv_00227,cv,CHEF,raw/cv/CHEF/cv_00227.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\27662298.pdf,.pdf
cv_00228,cv,CHEF,raw/cv/CHEF/cv_00228.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\31547476.pdf,.pdf
cv_00229,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00229.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\38860712.pdf,.pdf
cv_00230,cv,FITNESS,raw/cv/FITNESS/cv_00230.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\17286050.pdf,.pdf
cv_00231,cv,BANKING,raw/cv/BANKING/cv_00231.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\69243180.pdf,.pdf
cv_00232,cv,APPAREL,raw/cv/APPAREL/cv_00232.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\17659053.pdf,.pdf
cv_00233,cv,CHEF,raw/cv/CHEF/cv_00233.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\21611637.pdf,.pdf
cv_00234,cv,DESIGNER,raw/cv/DESIGNER/cv_00234.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\37263609.pdf,.pdf
cv_00235,cv,BANKING,raw/cv/BANKING/cv_00235.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\14626780.pdf,.pdf
cv_00236,cv,FITNESS,raw/cv/FITNESS/cv_00236.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\54259150.pdf,.pdf
cv_00237,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00237.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\14176254.pdf,.pdf
cv_00238,cv,AVIATION,raw/cv/AVIATION/cv_00238.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\70198580.pdf,.pdf
cv_00239,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00239.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\47549345.pdf,.pdf
cv_00240,cv,SALES,raw/cv/SALES/cv_00240.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\10898339.pdf,.pdf
cv_00241,cv,FINANCE,raw/cv/FINANCE/cv_00241.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\19540089.pdf,.pdf
cv_00242,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00242.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\14055971.pdf,.pdf
cv_00243,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00243.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\12251115.pdf,.pdf
cv_00244,cv,BANKING,raw/cv/BANKING/cv_00244.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\35564026.pdf,.pdf
cv_00245,cv,FINANCE,raw/cv/FINANCE/cv_00245.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\27914096.pdf,.pdf
cv_00246,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00246.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\27246366.pdf,.pdf
cv_00247,cv,HR,raw/cv/HR/cv_00247.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\14225422.pdf,.pdf
cv_00248,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00248.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\37375999.pdf,.pdf
cv_00249,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00249.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\24038620.pdf,.pdf
cv_00250,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00250.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\12212468.pdf,.pdf
cv_00251,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00251.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\12491898.pdf,.pdf
cv_00252,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00252.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\93349646.pdf,.pdf
cv_00253,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00253.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\15564893.pdf,.pdf
cv_00254,cv,FINANCE,raw/cv/FINANCE/cv_00254.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\20836112.pdf,.pdf
cv_00255,cv,AUTOMOBILE,raw/cv/AUTOMOBILE/cv_00255.pdf,C:\Users\YassineSBOUI\Downloads\CV\AUTOMOBILE\11797122.pdf,.pdf
cv_00256,cv,AGRICULTURE,raw/cv/AGRICULTURE/cv_00256.pdf,C:\Users\YassineSBOUI\Downloads\CV\AGRICULTURE\11813872.pdf,.pdf
cv_00257,cv,HR,raw/cv/HR/cv_00257.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\16861758.pdf,.pdf
cv_00258,cv,BANKING,raw/cv/BANKING/cv_00258.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\98348532.pdf,.pdf
cv_00259,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00259.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\32441790.pdf,.pdf
cv_00260,cv,DESIGNER,raw/cv/DESIGNER/cv_00260.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\17199951.pdf,.pdf
cv_00261,cv,AVIATION,raw/cv/AVIATION/cv_00261.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\36252245.pdf,.pdf
cv_00262,cv,SALES,raw/cv/SALES/cv_00262.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\15973307.pdf,.pdf
cv_00263,cv,FITNESS,raw/cv/FITNESS/cv_00263.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\12938389.pdf,.pdf
cv_00264,cv,AUTOMOBILE,raw/cv/AUTOMOBILE/cv_00264.pdf,C:\Users\YassineSBOUI\Downloads\CV\AUTOMOBILE\63989974.pdf,.pdf
cv_00265,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00265.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\94492380.pdf,.pdf
cv_00266,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00266.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\23513618.pdf,.pdf
cv_00267,cv,BANKING,raw/cv/BANKING/cv_00267.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\89049979.pdf,.pdf
cv_00268,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00268.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\29456173.pdf,.pdf
cv_00269,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00269.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\22890839.pdf,.pdf
cv_00270,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00270.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\12544735.pdf,.pdf
cv_00271,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00271.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\32265203.pdf,.pdf
cv_00272,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00272.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\30288581.pdf,.pdf
cv_00273,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00273.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\14789139.pdf,.pdf
cv_00274,cv,HR,raw/cv/HR/cv_00274.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\16877897.pdf,.pdf
cv_00275,cv,SALES,raw/cv/SALES/cv_00275.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\28377361.pdf,.pdf
cv_00276,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00276.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\26509539.pdf,.pdf
cv_00277,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00277.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\48037995.pdf,.pdf
cv_00278,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00278.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\20674668.pdf,.pdf
cv_00279,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00279.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\82246962.pdf,.pdf
cv_00280,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00280.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\33023370.pdf,.pdf
cv_00281,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00281.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\17432318.pdf,.pdf
cv_00282,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00282.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\25959103.pdf,.pdf
cv_00283,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00283.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\16899268.pdf,.pdf
cv_00284,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00284.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\12065211.pdf,.pdf
cv_00285,cv,FINANCE,raw/cv/FINANCE/cv_00285.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\15891494.pdf,.pdf
cv_00286,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00286.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\24361598.pdf,.pdf
cv_00287,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00287.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\20253563.pdf,.pdf
cv_00288,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00288.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\29908929.pdf,.pdf
cv_00289,cv,ARTS,raw/cv/ARTS/cv_00289.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\21809601.pdf,.pdf
cv_00290,cv,TEACHER,raw/cv/TEACHER/cv_00290.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\23398843.pdf,.pdf
cv_00291,cv,FITNESS,raw/cv/FITNESS/cv_00291.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\38642923.pdf,.pdf
cv_00292,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00292.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\45907524.pdf,.pdf
cv_00293,cv,TEACHER,raw/cv/TEACHER/cv_00293.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\28013287.pdf,.pdf
cv_00294,cv,AVIATION,raw/cv/AVIATION/cv_00294.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\42641525.pdf,.pdf
cv_00295,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00295.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\32433431.pdf,.pdf
cv_00296,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00296.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\14726000.pdf,.pdf
cv_00297,cv,ARTS,raw/cv/ARTS/cv_00297.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\18319061.pdf,.pdf
cv_00298,cv,BANKING,raw/cv/BANKING/cv_00298.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\18824120.pdf,.pdf
cv_00299,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00299.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\20393721.pdf,.pdf
cv_00300,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00300.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\25862026.pdf,.pdf
cv_00301,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00301.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\31602598.pdf,.pdf
cv_00302,cv,SALES,raw/cv/SALES/cv_00302.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\20141807.pdf,.pdf
cv_00303,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00303.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\28815362.pdf,.pdf
cv_00304,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00304.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\93988900.pdf,.pdf
cv_00305,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00305.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\18129173.pdf,.pdf
cv_00306,cv,TEACHER,raw/cv/TEACHER/cv_00306.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\58105060.pdf,.pdf
cv_00307,cv,SALES,raw/cv/SALES/cv_00307.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\16511249.pdf,.pdf
cv_00308,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00308.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\89508407.pdf,.pdf
cv_00309,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00309.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\36574147.pdf,.pdf
cv_00310,cv,AVIATION,raw/cv/AVIATION/cv_00310.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\42427521.pdf,.pdf
cv_00311,cv,HR,raw/cv/HR/cv_00311.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\30646367.pdf,.pdf
cv_00312,cv,FITNESS,raw/cv/FITNESS/cv_00312.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\35302620.pdf,.pdf
cv_00313,cv,SALES,raw/cv/SALES/cv_00313.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\25315791.pdf,.pdf
cv_00314,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00314.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\51588273.pdf,.pdf
cv_00315,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00315.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\31169070.pdf,.pdf
cv_00316,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00316.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\17688766.pdf,.pdf
cv_00317,cv,HR,raw/cv/HR/cv_00317.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\24508725.pdf,.pdf
cv_00318,cv,FITNESS,raw/cv/FITNESS/cv_00318.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\63282405.pdf,.pdf
cv_00319,cv,APPAREL,raw/cv/APPAREL/cv_00319.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\15535408.pdf,.pdf
cv_00320,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00320.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\29051656.pdf,.pdf
cv_00321,cv,HR,raw/cv/HR/cv_00321.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\19336728.pdf,.pdf
cv_00322,cv,AUTOMOBILE,raw/cv/AUTOMOBILE/cv_00322.pdf,C:\Users\YassineSBOUI\Downloads\CV\AUTOMOBILE\17571262.pdf,.pdf
cv_00323,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00323.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\31850269.pdf,.pdf
cv_00324,cv,APPAREL,raw/cv/APPAREL/cv_00324.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\27091280.pdf,.pdf
